food_id,food_name,weather_condition,allergy_info,main_ingredient_1,main_ingredient_2,food_category,cuisine_type,season
755,감자탕,Rain,0,고기,채소,국류,한식,Summer
756,감자탕,Snow,0,고기,채소,국류,한식,Winter
757,고등어조림,Cloudy,5,해산물,채소,해산물류,한식,Spring
758,닭갈비 덮밥,Clear,0,쌀,고기,밥류,한식,Summer
759,우나기,Rain,5,해산물,,면류,일식,Summer
760,유니짜장,Snow,7,밀,채소,밥류,중식,Winter
761,매콤로제파스타,Clear,7,밀,채소,면류,양식,Spring
762,짜장밥,Clear,0,쌀,채소,밥류,중식,Winter
763,탕수육,Clear,0,고기,,육류,중식,Summer
764,파전,Rain,0,밀,채소,튀김류,한식,Summer
765,메밀국수 샐러드,Cloudy,7,밀,채소,면류,일식,Summer
766,육개장,Clear,0,고기,채소,국류,한식,Winter
767,삼계탕,Cloudy,0,고기,채소,국류,한식,Summer
768,시저 파스타 샐러드,Cloudy,7,밀,채소,면류,퓨전,Fall
769,조기구이,Rain,5,해산물,,해산물류,한식,Fall
770,김치전,Rain,0,밀,채소,튀김류,한식,Fall
771,동파육,Rain,0,고기,채소,육류,한식,Summer
772,토마토 수프,Rain,1,채소,유제품,국류,양식,Spring
773,감자찌개,Snow,0,고기,채소,국류,한식,Fall
774,로메인 샐러드,Cloudy,0,채소,,채소류,양식,Winter
775,부리또,Clear,7,밀,채소,빵류,퓨전,Winter
776,감자탕,Snow,1,고기,채소,국류,한식,Fall
777,가마솥밥,Cloudy,0,쌀,,밥류,한식,Winter
778,김치전,Rain,5,밀,채소,튀김류,한식,Spring
779,감자탕,Rain,2,고기,채소,국류,한식,Spring
780,베이컨 에그 베네딕트,Snow,2,고기,달걀,빵류,양식,Winter
781,바질 페스토 샌드위치,Rain,7,밀,채소,빵류,양식,Fall
782,시금치 수프,Cloudy,1,채소,유제품,국류,한식,Summer
783,오니기리,Snow,0,쌀,채소,밥류,일식,Fall
784,감자탕,Rain,5,고기,채소,국류,한식,Spring
785,감자탕,Snow,7,고기,채소,국류,한식,Fall
786,파스타,Snow,7,밀,채소,면류,양식,Winter
787,시저 샐러드,Snow,1,채소,유제품,채소류,양식,Fall
788,크림 시금치 파스타,Clear,7,채소,밀,면류,퓨전,Spring
789,시래기된장국,Clear,0,고기,채소,국류,한식,Winter
790,설렁탕,Snow,5,고기,채소,국류,한식,Winter
791,떡국,Snow,"1,5",밀,채소,국류,한식,Spring
792,제육볶음,Cloudy,7,고기,채소,육류,한식,Summer
793,제육볶음,Clear,0,고기,채소,육류,한식,Winter
794,참치 사시미,Cloudy,5,해산물,채소,해산물류,일식,Spring
795,된장찌개,Cloudy,0,쌀,채소,국류,한식,Summer
796,버섯 리소토,Snow,1,쌀,유제품,밥류,양식,Winter
797,바질페스토 파스타,Cloudy,7,밀,채소,면류,양식,Fall
798,설렁탕,Snow,5,고기,채소,국류,한식,Winter
799,소갈비찜,Snow,0,고기,채소,육류,한식,Winter
800,바질 파스타,Cloudy,7,밀,채소,면류,양식,Fall
801,크로켓,Cloudy,7,밀,채소,튀김류,양식,Fall
802,샌드위치,Rain,7,밀,고기,빵류,양식,Spring
803,샤케동,Clear,5,해산물,쌀,밥류,일식,Winter
804,제육볶음,Cloudy,0,고기,채소,육류,한식,Fall
805,제육덮밥,Clear,0,고기,쌀,밥류,한식,Spring
806,제육볶음,Cloudy,7,고기,채소,육류,한식,Summer
807,닭강정,Clear,7,고기,밀,육류,한식,Fall
808,바질 페스토 샌드위치,Snow,7,밀,채소,빵류,양식,Fall
809,보쌈,Rain,0,고기,채소,육류,한식,Summer
810,떡국,Snow,5,밀,채소,국류,한식,Winter
811,참치국,Cloudy,5,해산물,,국류,한식,Fall
812,삼계탕,Cloudy,7,고기,채소,국류,한식,Spring
813,비건 버거,Cloudy,7,밀,채소,빵류,양식,Summer
814,유린기,Rain,0,고기,채소,육류,중식,Fall
815,삼계탕,Cloudy,0,고기,채소,국류,한식,Spring
816,파전,Rain,0,밀,채소,튀김류,한식,Summer
817,감자탕,Rain,0,고기,채소,국류,한식,Spring
818,김치전,Rain,"1,7",밀,채소,튀김류,한식,Spring
819,김치찌개,Clear,5,고기,채소,국류,한식,Winter
820,돈코츠라멘,Snow,"2,7",밀,고기,면류,일식,Winter
821,김치전,Rain,"5,7",밀,채소,튀김류,한식,Summer
822,콩나물국,Clear,0,채소,,국류,한식,Winter
823,감자탕,Snow,0,고기,채소,국류,한식,Winter
824,고구마치즈카츠,Snow,1,채소,고기,육류,일식,Winter
825,아스파라거스 수프,Clear,1,채소,유제품,국류,양식,Spring
826,백숙,Snow,0,고기,채소,육류,한식,Fall
827,타마고야키,Cloudy,"1,2",달걀,유제품,국류,일식,Spring
828,바나나 브레드,Cloudy,"1,7",밀,유제품,빵류,양식,Spring
829,파삼겹,Clear,0,채소,고기,육류,한식,Spring
830,순대국,Rain,0,고기,채소,국류,한식,Summer
831,숙성지 김치찌개,Clear,8,두부,채소,국류,한식,Winter
832,새우가츠동,Rain,5,쌀,채소,밥류,일식,Summer
833,맥 앤 치즈,Rain,"1,7",밀,유제품,면류,양식,Fall
834,햄 치즈 토스트,Clear,"1,7",밀,유제품,빵류,양식,Summer
835,닭볶음탕,Snow,0,닭고기,채소,육류,한식,Fall
836,오이 샐러드,Cloudy,0,채소,,채소류,한식,Summer
837,감자탕,Rain,5,고기,채소,국류,한식,Summer
838,감자 피자,Snow,7,감자,밀,빵류,양식,Spring
839,새우구이,Cloudy,5,해산물,,해산물류,퓨전,Winter
840,김치전,Rain,"5,7",밀,채소,튀김류,한식,Summer
841,해물볶음우동,Snow,"5,7",해산물,밀,면류,중식,Fall
842,제육볶음,Cloudy,7,고기,채소,육류,한식,Fall
843,설렁탕,Snow,5,고기,채소,국류,한식,Fall
844,닭강정,Snow,7,고기,밀,육류,한식,Spring
845,제육볶음,Cloudy,0,고기,채소,육류,한식,Summer
846,토마토 달걀 볶음,Snow,2,달걀,채소,채소류,중식,Fall
847,김치전,Rain,"1,7",밀,채소,튀김류,한식,Fall
848,삼계탕,Cloudy,7,고기,채소,국류,한식,Fall
849,삼계탕,Cloudy,7,고기,채소,국류,한식,Fall
850,임연수구이,Cloudy,5,해산물,,해산물류,한식,Fall
851,불고기덮밥,Clear,0,쌀,고기,밥류,한식,Summer
852,타이 새우 볶음,Clear,5,해산물,채소,육류,퓨전,Fall
853,굴밥,Clear,5,해산물,쌀,밥류,한식,Winter
854,김치전,Rain,5,밀,채소,튀김류,한식,Spring
855,감자탕,Snow,"1,7",고기,채소,국류,한식,Fall
856,떡국,Snow,5,밀,채소,국류,한식,Winter
857,삼계탕,Cloudy,0,고기,채소,국류,한식,Fall
858,설렁탕,Snow,0,고기,채소,국류,한식,Spring
859,설렁탕,Snow,5,고기,채소,국류,한식,Fall
860,돼지고기볶음,Clear,0,고기,채소,육류,한식,Fall
861,감자탕,Snow,5,고기,채소,국류,한식,Fall
862,감자탕,Snow,0,고기,채소,국류,한식,Winter
863,설렁탕,Snow,0,고기,채소,국류,한식,Winter
864,소갈비찜,Clear,0,고기,채소,육류,한식,Fall
865,제육볶음,Cloudy,7,고기,채소,육류,한식,Fall
866,김치찌개,Clear,7,고기,채소,국류,한식,Winter
867,김치볶음면,Cloudy,7,밀,채소,면류,한식,Fall
868,설렁탕,Snow,0,고기,채소,국류,한식,Spring
869,감자전,Cloudy,0,감자,채소,튀김류,한식,Summer
870,구운 감자 샐러드,Clear,0,감자,채소,채소류,양식,Fall
871,비건 버거,Rain,7,밀,채소,빵류,양식,Spring
872,유니짜장,Clear,7,밀,채소,밥류,중식,Summer
873,부추전,Clear,0,채소,,튀김류,한식,Summer
874,떡국,Snow,5,밀,채소,국류,한식,Fall
875,고구마전,Cloudy,0,고구마,,튀김류,한식,Summer
876,수제비,Cloudy,7,밀,채소,국류,한식,Fall
877,유부 초밥,Clear,0,쌀,유부,밥류,한식,Fall
878,해물파전,Rain,8,밀,해산물,튀김류,한식,Summer
879,로코모코,Clear,0,쌀,고기,밥류,양식,Winter
880,가마솥밥,Cloudy,0,쌀,,밥류,한식,Spring
881,비트 수프,Cloudy,0,채소,,국류,양식,Summer
882,크로켓,Rain,7,밀,채소,튀김류,양식,Summer
883,족발,Cloudy,0,고기,,육류,한식,Spring
884,새우 크림 리조또,Rain,5,해산물,쌀,밥류,양식,Summer
885,로제쉬림프,Clear,5,해산물,채소,해산물류,양식,Winter
886,삼계탕,Cloudy,7,고기,채소,국류,한식,Winter
887,감자탕,Snow,0,고기,채소,국류,한식,Winter
888,치킨 알프레도,Rain,1,고기,유제품,육류,양식,Summer
889,파전,Rain,1,밀,채소,튀김류,한식,Fall
890,굴전,Cloudy,5,해산물,채소,튀김류,한식,Spring
891,철판 볶음밥,Cloudy,0,쌀,채소,밥류,한식,Fall
892,돈부리,Clear,0,쌀,고기,밥류,일식,Winter
893,맥 앤 치즈,Snow,"1,7",밀,유제품,면류,양식,Winter
894,라따뚜이,Cloudy,0,채소,,채소류,양식,Summer
895,이카메시,Rain,5,쌀,해산물,밥류,일식,Summer
896,유린기,Cloudy,0,고기,채소,육류,중식,Winter
897,애호박전,Rain,7,밀,채소,튀김류,한식,Fall
898,김치찌개,Clear,5,고기,채소,국류,한식,Summer
899,곱창전골,Cloudy,0,채소,고기,국류,한식,Fall
900,카츠돈,Rain,0,쌀,고기,밥류,일식,Fall
901,감자탕,Snow,0,고기,채소,국류,한식,Spring
902,삼계탕,Cloudy,7,고기,채소,국류,한식,Fall
903,제육볶음,Cloudy,2,고기,채소,육류,한식,Summer
904,떡국,Snow,5,밀,채소,국류,한식,Winter
905,미트볼 파스타,Clear,7,고기,밀,면류,양식,Summer
906,북엇국,Snow,5,해산물,채소,국류,한식,Spring
907,김치전,Rain,0,밀,채소,튀김류,한식,Summer
908,파스타,Snow,7,밀,채소,면류,양식,Winter
909,아귀찜,Clear,5,해산물,채소,해산물류,한식,Fall
910,타코야키,Clear,"5,7",밀,해산물,튀김류,일식,Winter
911,에그 베네딕트,Clear,"1,2,7",밀,달걀,빵류,퓨전,Summer
912,삼계탕,Cloudy,0,고기,채소,국류,한식,Winter
913,차슈 라멘,Rain,7,밀,고기,면류,일식,Summer
914,감자탕,Rain,5,고기,채소,국류,한식,Summer
915,김치찌개,Clear,1,고기,채소,국류,한식,Winter
916,파전,Rain,7,밀,채소,튀김류,한식,Summer
917,우렁 된장찌개,Rain,5,고기,해산물,국류,한식,Spring
918,라임 치킨,Rain,0,고기,과일,육류,양식,Summer
919,김치찌개,Clear,0,고기,채소,국류,한식,Winter
920,돼지갈비,Clear,0,고기,,육류,한식,Spring
921,버섯국,Clear,0,채소,버섯,국류,한식,Summer
922,애호박 라자냐,Snow,1,채소,유제품,빵류,퓨전,Fall
923,삼계탕,Cloudy,1,고기,채소,국류,한식,Summer
924,초벌 막창,Clear,0,고기,,육류,한식,Spring
925,맥 앤 치즈,Rain,"1,7",밀,유제품,면류,양식,Spring
926,감자탕,Rain,5,고기,채소,국류,한식,Summer
927,파전,Rain,0,밀,채소,튀김류,한식,Fall
928,순두부찌개,Cloudy,8,두부,채소,국류,한식,Fall
929,감자탕,Snow,7,고기,채소,국류,한식,Spring
930,소갈비살,Clear,0,고기,,육류,한식,Summer
931,바질페스토 파스타,Snow,7,밀,채소,면류,양식,Spring
932,김치찌개,Clear,7,고기,채소,국류,한식,Winter
933,파전,Rain,0,밀,채소,튀김류,한식,Spring
934,감자탕,Rain,5,고기,채소,국류,한식,Fall
935,제육볶음,Cloudy,7,고기,채소,육류,한식,Winter
936,감자탕,Snow,7,고기,채소,국류,한식,Winter
937,감자탕,Snow,0,고기,채소,국류,한식,Fall
938,감자탕,Snow,7,고기,채소,국류,한식,Fall
939,감자탕,Snow,7,고기,채소,국류,한식,Spring
940,삼계탕,Cloudy,1,고기,채소,국류,한식,Fall
941,감자탕,Rain,7,고기,채소,국류,한식,Spring
942,감자탕,Rain,1,고기,채소,국류,한식,Summer
943,보쌈,Clear,0,고기,채소,육류,한식,Spring
944,전복죽,Snow,5,해산물,쌀,국류,한식,Winter
945,백합탕,Cloudy,5,채소,해산물,해산물류,한식,Summer
946,계란국,Cloudy,2,달걀,채소,국류,한식,Fall
947,트러플 리소토,Clear,1,쌀,유제품,밥류,양식,Winter
948,김치찌개,Clear,0,고기,채소,국류,한식,Summer
949,제육볶음,Cloudy,"5,7",고기,채소,육류,한식,Fall
950,유부 김밥,Rain,7,쌀,밀,밥류,한식,Fall
951,오징어국,Clear,5,해산물,채소,국류,한식,Winter
952,시저 파스타 샐러드,Clear,7,밀,채소,면류,퓨전,Fall
953,김치전,Rain,0,밀,채소,튀김류,한식,Summer
954,파전,Rain,1,밀,채소,튀김류,한식,Summer
955,김치찌개,Clear,0,고기,채소,국류,한식,Summer
956,바질소바,Cloudy,7,밀,채소,면류,일식,Winter
957,아부라소바,Cloudy,"2,7",밀,고기,면류,일식,Summer
958,양송이 수프,Cloudy,1,버섯,유제품,국류,양식,Summer
959,삼계탕,Cloudy,1,고기,채소,국류,한식,Spring
960,토마토 리소토,Cloudy,0,쌀,채소,밥류,양식,Summer
961,베이컨 에그 베네딕트,Clear,2,고기,달걀,빵류,양식,Winter
962,제육볶음,Cloudy,0,고기,채소,육류,한식,Summer
963,체다 치즈 칩,Cloudy,1,유제품,,채소류,양식,Summer
964,버섯국,Clear,0,채소,버섯,국류,한식,Spring
965,미소시루,Clear,0,고기,채소,면류,일식,Summer
966,로스카츠,Clear,0,채소,고기,육류,일식,Summer
967,크림치즈 파스타,Cloudy,"1,7",밀,유제품,면류,양식,Spring
968,바질 파스타,Rain,7,밀,채소,면류,양식,Spring
969,떡국,Snow,0,밀,채소,국류,한식,Winter
970,닭갈비 덮밥,Clear,0,쌀,고기,밥류,한식,Winter
971,콩나물국,Cloudy,0,채소,,국류,한식,Spring
972,설렁탕,Snow,5,고기,채소,국류,한식,Spring
973,김치전,Rain,0,밀,채소,튀김류,한식,Fall
974,삼계탕,Cloudy,"1,7",고기,채소,국류,한식,Spring
975,단호박튀김,Cloudy,7,밀,채소,튀김류,한식,Summer
976,떡볶이,Cloudy,7,밀,고기,면류,한식,Summer
977,설렁탕,Snow,0,고기,채소,국류,한식,Spring
978,감자탕,Snow,0,고기,채소,국류,한식,Fall
979,토마토 치즈 타르트,Cloudy,"1,7",밀,유제품,빵류,양식,Winter
980,유산슬,Cloudy,5,버섯,채소,해산물류,퓨전,Summer
981,방어구이,Clear,5,해산물,,해산물류,한식,Fall
982,토마토 브루스케타,Cloudy,7,밀,채소,빵류,양식,Winter
983,낙지전골,Cloudy,5,해산물,채소,해산물류,한식,Fall
984,고구마치즈카츠,Snow,1,채소,고기,육류,일식,Spring
985,감자탕,Snow,7,고기,채소,국류,한식,Spring
986,체다 치즈 튀김,Snow,1,감자,유제품,채소류,양식,Winter
987,시금치 수프,Cloudy,1,채소,유제품,국류,한식,Fall
988,참치 니스와 샐러드,Snow,5,해산물,채소,채소류,양식,Spring
989,참치 비빔밥,Clear,5,해산물,쌀,밥류,한식,Spring
990,교카이라멘,Clear,"2,5,7",밀,고기,면류,일식,Fall
991,동파육,Clear,0,고기,채소,육류,한식,Winter
992,감자탕,Snow,7,고기,채소,국류,한식,Winter
993,떡국,Snow,7,밀,채소,국류,한식,Fall
994,프레즐,Clear,7,밀,,빵류,양식,Winter
995,후라이드 치킨,Rain,0,고기,,육류,한식,Summer
996,닭갈비 덮밥,Snow,0,쌀,고기,밥류,한식,Spring
997,우동,Clear,7,밀,채소,면류,일식,Summer
998,짜장밥,Clear,0,쌀,채소,밥류,중식,Fall
999,오코노미야키,Rain,"5,7",밀,해산물,튀김류,일식,Summer
1000,시래기국,Cloudy,0,채소,,국류,한식,Spring
1001,갈치구이,Cloudy,5,해산물,,해산물류,한식,Summer
1002,감자탕,Snow,5,고기,채소,국류,한식,Spring
1003,김치찌개,Clear,8,고기,채소,국류,한식,Winter
1004,장어구이,Clear,5,해산물,,해산물류,한식,Winter
1005,닭갈비,Clear,0,고기,채소,육류,한식,Spring
1006,와플 샌드위치,Clear,"1,7",밀,유제품,빵류,양식,Summer
1007,감자탕,Snow,0,고기,채소,국류,한식,Spring
1008,잡채밥,Clear,0,쌀,채소,밥류,한식,Summer
1009,우렁강된장,Snow,"5,8",해산물,채소,국류,한식,Spring
1010,찐빵,Snow,7,밀,팥,빵류,한식,Fall
1011,참치 김밥,Clear,5,쌀,해산물,밥류,한식,Winter
1012,삼계탕,Cloudy,0,고기,채소,국류,한식,Fall
1013,랍스터 롤,Clear,"5,7",해산물,밀,빵류,양식,Summer
1014,훈제 연어 샐러드,Clear,5,해산물,채소,채소류,일식,Spring
1015,김치찌개,Clear,"5,7",고기,채소,국류,한식,Summer
1016,피자,Clear,7,밀,채소,빵류,양식,Winter
1017,삼계탕,Cloudy,0,고기,채소,국류,한식,Summer
1018,백숙,Cloudy,0,고기,채소,육류,한식,Fall
1019,갈릭 토스트,Clear,"1,7",밀,유제품,빵류,양식,Summer
1020,치킨 시저랩,Clear,0,고기,채소,빵류,양식,Summer
1021,꼬막비빔밥,Clear,5,해산물,쌀,밥류,한식,Spring
1022,떡국,Snow,0,밀,채소,국류,한식,Winter
1023,샤케동,Snow,5,해산물,쌀,밥류,일식,Winter
1024,김치찌개,Clear,1,고기,채소,국류,한식,Summer
1025,감자탕,Rain,7,고기,채소,국류,한식,Fall
1026,가마솥밥,Cloudy,0,쌀,,밥류,한식,Winter
1027,장어정식,Rain,5,해산물,채소,해산물류,한식,Summer
1028,꽃목살,Rain,0,고기,,육류,한식,Spring
1029,김치찌개,Clear,0,고기,채소,국류,한식,Winter
1030,해물파전,Rain,7,밀,해산물,튀김류,한식,Spring
1031,부타동,Clear,0,쌀,채소,밥류,일식,Spring
1032,매운탕,Rain,5,해산물,채소,국류,한식,Summer
1033,찐빵,Clear,7,밀,팥,빵류,한식,Fall
1034,설렁탕,Snow,"5,7",고기,채소,국류,한식,Winter
1035,감자탕,Rain,7,고기,채소,국류,한식,Fall
1036,마라샹궈,Clear,0,고기,채소,국류,중식,Summer
1037,중화비빔면,Rain,7,밀,채소,면류,중식,Spring
1038,애호박 라자냐,Clear,1,채소,유제품,빵류,퓨전,Winter
1039,해물파전,Rain,1,밀,해산물,튀김류,한식,Summer
1040,해물파전,Rain,1,밀,해산물,튀김류,한식,Spring
1041,떡국,Snow,1,밀,채소,국류,한식,Spring
1042,김치찌개,Clear,0,고기,채소,국류,한식,Fall
1043,짜장밥,Snow,0,쌀,채소,밥류,중식,Spring
1044,감자탕,Rain,7,고기,채소,국류,한식,Summer
1045,삼계탕,Cloudy,5,고기,채소,국류,한식,Spring
1046,광어 사시미,Snow,5,해산물,채소,해산물류,일식,Winter
1047,김치찌개,Clear,2,고기,채소,국류,한식,Fall
1048,콩나물국,Rain,0,채소,,국류,한식,Spring
1049,김치찌개,Clear,0,고기,채소,국류,한식,Winter
1050,토마토 달걀 볶음,Rain,2,달걀,채소,채소류,중식,Summer
1051,베이컨 감자 샐러드,Snow,1,채소,감자,채소류,퓨전,Winter
1052,버섯국,Clear,0,채소,버섯,국류,한식,Summer
1053,상하이볶음면,Clear,7,밀,채소,면류,중식,Winter
1054,제육볶음,Cloudy,0,고기,채소,육류,한식,Summer
1055,감자탕,Rain,2,고기,채소,국류,한식,Summer
1056,삼계탕,Cloudy,5,고기,채소,국류,한식,Summer
1057,브로콜리 체다 수프,Snow,1,채소,유제품,국류,양식,Spring
1058,짜장면,Snow,7,밀,고기,면류,중식,Fall
1059,김치전,Rain,5,밀,채소,튀김류,한식,Spring
1060,미트볼 파스타,Clear,7,밀,채소,면류,양식,Summer
1061,순두부국,Snow,8,두부,채소,국류,한식,Fall
1062,감자탕,Rain,7,고기,채소,국류,한식,Summer
1063,회덮밥,Rain,5,해산물,쌀,밥류,양식,Summer
1064,매운돼지갈비,Clear,0,고기,채소,육류,한식,Spring
1065,감자탕,Rain,7,고기,채소,국류,한식,Summer
1066,바질페스토 파스타,Cloudy,7,밀,채소,면류,양식,Winter
1067,닭가슴살 튀김,Clear,0,고기,,육류,퓨전,Summer
1068,꽁치구이,Cloudy,5,해산물,,해산물류,한식,Summer
1069,삼계탕,Cloudy,5,고기,채소,국류,한식,Spring
1070,치킨 팟파이,Cloudy,7,밀,고기,빵류,양식,Winter
1071,오징어 튀김,Clear,"5,7",밀,해산물,튀김류,한식,Winter
1072,삼계탕,Cloudy,"5,7",고기,채소,국류,한식,Spring
1073,제육볶음,Cloudy,7,고기,채소,육류,한식,Summer
1074,로스카츠,Cloudy,0,채소,고기,육류,일식,Winter
1075,감자탕,Snow,0,고기,채소,국류,한식,Winter
1076,디아블로 피자,Snow,7,고기,밀,빵류,양식,Spring
1077,제육볶음,Cloudy,5,고기,채소,육류,한식,Summer
1078,카라이라멘,Clear,"2,7",밀,고기,면류,일식,Summer
1079,백합탕,Snow,5,채소,해산물,해산물류,한식,Winter
1080,마늘빵,Clear,"1,7",밀,유제품,빵류,양식,Summer
1081,멘보샤,Cloudy,"5,7",밀,해산물,빵류,중식,Winter
1082,크림 시금치 파스타,Cloudy,7,채소,밀,면류,퓨전,Fall
1083,아란치니,Cloudy,1,쌀,유제품,빵류,퓨전,Fall
1084,감자탕,Snow,7,고기,채소,국류,한식,Winter
1085,유린기,Clear,0,고기,채소,육류,중식,Fall
1086,삼계탕,Cloudy,0,고기,채소,국류,한식,Summer
1087,프렌치 토스트,Cloudy,"1,7",밀,유제품,빵류,양식,Winter
1088,아부라소바,Cloudy,"2,7",밀,고기,면류,일식,Spring
1089,라임 치킨,Clear,0,고기,과일,육류,양식,Fall
1090,갈비탕,Cloudy,0,고기,채소,국류,한식,Fall
1091,바나나 브레드,Snow,"1,7",밀,유제품,빵류,양식,Winter
1092,닭강정,Rain,7,고기,밀,육류,한식,Spring
1093,사천식 돼지고기 볶음,Clear,0,고기,채소,육류,중식,Winter
1094,삼계탕,Rain,0,고기,채소,국류,한식,Spring
1095,가츠샌드,Cloudy,7,밀,고기,빵류,일식,Winter
1096,김치찌개,Clear,0,고기,채소,국류,한식,Winter
1097,고추기름 닭고기,Snow,0,고기,,육류,중식,Winter
1098,소이 글레이즈드 연어,Rain,"5,8",해산물,대두,육류,양식,Fall
1099,파전,Rain,7,밀,채소,튀김류,한식,Fall
1100,삼계탕,Cloudy,5,고기,채소,국류,한식,Fall
1101,백합탕,Rain,5,채소,해산물,해산물류,한식,Spring
1102,설렁탕,Snow,5,고기,채소,국류,한식,Winter
1103,해물찜,Cloudy,5,해산물,채소,해산물류,한식,Spring
1104,설렁탕,Snow,5,고기,채소,국류,한식,Fall
1105,해물파전,Rain,5,밀,해산물,튀김류,한식,Summer
1106,감자탕,Rain,0,고기,채소,국류,한식,Spring
1107,설렁탕,Snow,0,고기,채소,국류,한식,Winter
1108,감자탕,Snow,"1,7",고기,채소,국류,한식,Fall
1109,감자탕,Snow,7,고기,채소,국류,한식,Fall
1110,설렁탕,Snow,0,고기,채소,국류,한식,Fall
1111,단호박튀김,Clear,7,밀,채소,튀김류,한식,Summer
1112,마라샹궈,Rain,0,고기,채소,국류,중식,Summer
1113,새우가츠동,Clear,5,쌀,채소,밥류,일식,Spring
1114,부대찌개,Cloudy,7,고기,밀,국류,한식,Summer
1115,오렌지 치킨,Clear,0,고기,과일,육류,중식,Spring
1116,삼계탕,Cloudy,0,고기,채소,국류,한식,Winter
1117,햄 치즈 파니니,Clear,"1,7",밀,유제품,빵류,퓨전,Summer
1118,해물파전,Rain,5,밀,해산물,튀김류,한식,Summer
1119,고추참치 김밥,Cloudy,5,쌀,해산물,밥류,한식,Fall
1120,떡국,Snow,5,밀,채소,국류,한식,Fall
1121,떡국,Snow,"1,7",밀,채소,국류,한식,Spring
1122,베지터블 라자냐,Clear,1,채소,유제품,빵류,양식,Fall
1123,상하이볶음면,Rain,7,밀,채소,면류,중식,Fall
1124,마파면,Cloudy,7,밀,고기,면류,중식,Summer
1125,김치전,Rain,0,밀,채소,튀김류,한식,Spring
1126,감자탕,Snow,0,고기,채소,국류,한식,Winter
1127,소불고기,Cloudy,0,고기,채소,육류,한식,Summer
1128,레몬 치킨,Snow,0,고기,과일,육류,양식,Winter
1129,황태해장국,Clear,5,해산물,채소,국류,한식,Summer
1130,야채튀김,Clear,7,채소,밀,튀김류,한식,Fall
1131,냉채족발,Cloudy,0,고기,채소,육류,한식,Spring
1132,오향장육,Cloudy,0,고기,채소,육류,중식,Winter
1133,제육볶음,Cloudy,7,고기,채소,육류,한식,Winter
1134,로코모코,Cloudy,0,쌀,고기,밥류,양식,Summer
1135,프렌치 토스트,Cloudy,"1,7",밀,유제품,빵류,양식,Winter
1136,갈치구이,Snow,5,해산물,,해산물류,한식,Winter
1137,훈툰,Clear,7,밀,고기,면류,중식,Summer
1138,규동,Cloudy,0,쌀,고기,밥류,일식,Summer
1139,제육볶음,Cloudy,5,고기,채소,육류,한식,Fall
1140,김치전,Rain,0,밀,채소,튀김류,한식,Summer
1141,명태구이,Snow,5,해산물,,해산물류,한식,Fall
1142,김치찌개,Clear,0,고기,채소,국류,한식,Summer
1143,해물파전,Rain,0,밀,해산물,튀김류,한식,Spring
1144,김치찌개,Clear,0,고기,채소,국류,한식,Winter
1145,동파육,Cloudy,0,고기,채소,육류,한식,Winter
1146,양파 링,Snow,1,채소,유제품,튀김류,양식,Fall
1147,제육볶음,Cloudy,5,고기,채소,육류,한식,Summer
1148,파전,Rain,0,밀,채소,튀김류,한식,Summer
1149,황태찌개,Cloudy,5,해산물,채소,국류,한식,Winter
1150,미역국,Clear,0,해조류,채소,국류,한식,Winter
1151,니쿠자가,Rain,0,고기,채소,밥류,일식,Summer
1152,토마토 달걀 볶음,Cloudy,2,달걀,채소,채소류,중식,Winter
1153,소곱창,Rain,0,채소,고기,육류,한식,Summer
1154,해물탕,Rain,5,해산물,채소,국류,한식,Summer
1155,김치전,Rain,5,밀,채소,튀김류,한식,Summer
1156,감자탕,Snow,7,고기,채소,국류,한식,Spring
1157,제육볶음,Cloudy,"1,7",고기,채소,육류,한식,Fall
1158,동파육,Clear,0,고기,채소,육류,한식,Fall
1159,김치찌개,Clear,5,고기,채소,국류,한식,Winter
1160,김치찌개,Clear,7,고기,채소,국류,한식,Winter
1161,김치찌개,Clear,0,고기,채소,국류,한식,Summer
1162,체다 치즈 칩,Rain,1,유제품,,채소류,양식,Fall
1163,감자탕,Snow,7,고기,채소,국류,한식,Spring
1164,배추국,Clear,0,채소,,국류,한식,Winter
1165,설렁탕,Snow,5,고기,채소,국류,한식,Winter
1166,오코노미야키,Clear,"5,7",밀,해산물,튀김류,일식,Winter
1167,고추짬뽕,Snow,"5,7",밀,해산물,면류,중식,Spring
1168,전어구이,Cloudy,5,해산물,,해산물류,한식,Fall
1169,떡국,Snow,7,밀,채소,국류,한식,Winter
1170,삼겹살,Snow,0,고기,,육류,한식,Fall
1171,메밀국수 샐러드,Snow,7,밀,채소,면류,일식,Fall
1172,교카이라멘,Cloudy,"2,5,7",밀,고기,면류,일식,Summer
1173,떡만두국,Snow,7,밀,고기,국류,한식,Spring
1174,회덮밥,Clear,5,해산물,쌀,밥류,양식,Spring
1175,카마메시,Clear,5,쌀,해산물,밥류,일식,Fall
1176,소곱창,Snow,0,채소,고기,육류,한식,Spring
1177,찜닭,Clear,0,닭고기,채소,육류,한식,Summer
1178,김치찌개,Clear,5,고기,채소,국류,한식,Fall
1179,바질 페스토 샌드위치,Clear,7,밀,채소,빵류,양식,Summer
1180,감자탕,Rain,7,고기,채소,국류,한식,Summer
1181,제육볶음,Cloudy,2,고기,채소,육류,한식,Winter
1182,감자탕,Snow,0,고기,채소,국류,한식,Winter
1183,설렁탕,Snow,0,고기,채소,국류,한식,Winter
1184,떡국,Snow,5,밀,채소,국류,한식,Winter
