food_id,food_name,weather_condition,allergy_info,main_ingredient_1,main_ingredient_2,food_category,cuisine_type,season
739,감바스 알 아히요,Clear,5,해산물,채소,해산물류,양식,Summer
740,군만두,Snow,7,밀,고기,육류,중식,Fall
741,레몬 치킨,Rain,0,고기,과일,육류,양식,Summer
742,냉채족발,Cloudy,0,고기,채소,육류,한식,Fall
743,피자 토스트,Cloudy,7,밀,치즈,빵류,양식,Fall
744,쫄면,Clear,7,밀,채소,면류,한식,Summer
745,치즈카츠,Clear,0,채소,고기,육류,일식,Spring
746,감자전,Cloudy,0,감자,,전류,한식,Summer
747,호박 수프,Rain,1,채소,유제품,수프류,퓨전,Summer
748,만두국,Clear,7,밀,고기,국류,한식,Summer
749,프렌치 어니언 수프,Rain,1,채소,유제품,수프류,양식,Summer
750,크림 바질 피자,Cloudy,7,밀,채소,빵류,양식,Fall
751,오징어볶음,Clear,5,해산물,채소,해산물류,한식,Summer
752,알리오 올리오,Rain,5,해산물,채소,면류,양식,Summer
753,시저 파스타 샐러드,Cloudy,7,밀,채소,면류,퓨전,Spring
754,수박 샐러드,Rain,0,과일,채소,채소류,한식,Spring
755,마라탕,Cloudy,0,고기,채소,국류,중식,Spring
756,쉬림프 타코,Cloudy,"5,7",해산물,밀,빵류,퓨전,Spring
757,매운갈비찜,Cloudy,0,고기,채소,육류,한식,Winter
758,회냉면,Cloudy,"5,7",밀,해산물,면류,한식,Fall
759,족발,Snow,0,고기,채소,육류,한식,Spring
760,코코아 머핀,Clear,"1,7",밀,유제품,빵류,양식,Summer
761,단호박튀김,Cloudy,7,밀,채소,튀김류,한식,Summer
762,갈릭 토스트,Snow,"1,7",밀,유제품,빵류,양식,Fall
763,블랙빈 수프,Clear,0,콩,채소,수프류,양식,Winter
764,불닭볶음면,Clear,7,밀,,면류,한식,Spring
765,고구마튀김,Cloudy,0,고구마,,튀김류,한식,Fall
766,짜장면,Snow,7,밀,고기,면류,중식,Spring
767,동태찌개,Cloudy,0,생선,채소,국류,한식,Summer
768,굴밥,Rain,5,해산물,쌀,밥류,한식,Summer
769,장어정식,Rain,5,해산물,채소,해산물류,한식,Summer
770,체다 치즈 튀김,Snow,1,감자,유제품,감자류,양식,Fall
771,규동,Rain,0,쌀,고기,밥류,일식,Fall
772,오리엔탈 드레싱 샐러드,Snow,0,채소,,채소류,양식,Winter
773,바베큐 폭립,Cloudy,0,고기,,육류,양식,Fall
774,무채 비빔국수,Clear,7,밀,채소,면류,한식,Spring
775,소고기덮밥,Snow,0,쌀,고기,밥류,한식,Spring
776,매운돼지갈비,Snow,0,고기,채소,육류,한식,Fall
777,양파 링,Rain,1,채소,유제품,튀김류,양식,Summer
778,버팔로윙,Cloudy,0,고기,,육류,양식,Spring
779,백합탕,Clear,5,채소,해산물,해산물류,한식,Summer
780,뇨끼,Cloudy,7,밀,감자,감자류,양식,Summer
781,이카메시,Clear,5,쌀,해산물,밥류,일식,Spring
782,파인애플 볶음밥,Rain,0,쌀,과일,밥류,퓨전,Spring
783,크림치즈 파스타,Snow,"1,7",밀,유제품,면류,양식,Winter
784,레몬 허니 샐러드,Snow,0,채소,,채소류,양식,Fall
785,바베큐 치킨 피자,Rain,7,밀,고기,빵류,양식,Summer
786,소고기 김밥,Rain,5,쌀,해산물,밥류,한식,Spring
787,차돌박이 된장찌개,Rain,0,고기,채소,국류,한식,Summer
788,고등어구이,Rain,0,생선,,해산물류,한식,Spring
789,버섯 리소토,Clear,1,쌀,유제품,밥류,양식,Fall
790,닭가슴살 튀김,Snow,0,고기,,육류,퓨전,Winter
791,날치알 김밥,Clear,5,쌀,해산물,밥류,한식,Fall
792,낙지볶음,Cloudy,5,해산물,채소,해산물류,한식,Winter
793,단호박튀김,Rain,7,밀,채소,튀김류,한식,Fall
794,파파야 샐러드,Clear,0,과일,,채소류,퓨전,Summer
795,치킨 카레,Clear,0,고기,채소,육류,퓨전,Spring
796,해물 수제비,Snow,"5,7",밀,채소,국류,한식,Winter
797,치즈카츠,Snow,0,채소,고기,육류,일식,Winter
798,랍스터 크림 스프,Clear,"1,5",해산물,유제품,수프류,양식,Spring
799,멍게무침,Rain,5,해산물,채소,해산물류,한식,Fall
800,필라프,Clear,0,쌀,채소,밥류,양식,Summer
801,미트볼 파스타,Snow,7,밀,채소,면류,양식,Winter
802,미니 햄버거,Rain,7,밀,고기,빵류,양식,Spring
803,토마토 수프,Snow,1,채소,유제품,수프류,양식,Winter
804,감자전,Cloudy,0,감자,,전류,한식,Winter
805,파김치장어전골,Snow,5,채소,해산물,국류,한식,Winter
806,게장,Snow,5,해산물,간장,해산물류,한식,Winter
807,오삼불고기,Cloudy,5,해산물,고기,육류,한식,Winter
808,브런치 세트,Clear,"1,7",밀,유제품,빵류,양식,Winter
809,호박죽,Clear,0,호박,쌀,수프류,한식,Fall
810,시금치나물,Cloudy,0,채소,,채소류,한식,Winter
811,비지찌개,Cloudy,8,두부,채소,국류,한식,Spring
812,코코아 머핀,Cloudy,"1,7",밀,유제품,빵류,양식,Fall
813,피자 토스트,Cloudy,7,밀,치즈,빵류,양식,Summer
814,피쉬 앤 칩스,Clear,0,생선,채소,튀김류,양식,Winter
815,고등어조림,Snow,0,생선,채소,해산물류,한식,Spring
816,와플 샌드위치,Clear,"1,7",밀,유제품,빵류,양식,Winter
817,오징어국,Clear,5,해산물,채소,국류,한식,Fall
818,토마토 갈릭 파스타,Clear,7,밀,채소,면류,양식,Summer
819,라볶이,Rain,7,밀,고기,면류,한식,Summer
820,닭다리 구이,Clear,0,고기,채소,육류,양식,Summer
821,버팔로윙,Cloudy,0,고기,,육류,양식,Winter
822,시금치나물,Rain,0,채소,,채소류,한식,Spring
823,해물볶음우동,Clear,"5,7",해산물,밀,면류,중식,Summer
824,청국장,Cloudy,0,콩,채소,국류,한식,Summer
825,시저 샐러드,Clear,1,채소,유제품,채소류,양식,Summer
826,호박전,Clear,7,밀,채소,전류,한식,Fall
827,로스카츠,Cloudy,0,채소,고기,육류,일식,Summer
828,오리엔탈 드레싱 샐러드,Rain,0,채소,,채소류,양식,Spring
829,브로콜리 샐러드,Rain,0,채소,,채소류,퓨전,Spring
830,도라지무침,Snow,0,채소,,채소류,한식,Spring
831,브로콜리 체다 수프,Clear,1,채소,유제품,수프류,양식,Summer
832,차돌박이 된장찌개,Cloudy,0,고기,채소,국류,한식,Fall
833,사과 소스 포크,Clear,0,고기,과일,육류,양식,Winter
834,크로와상 샌드위치,Cloudy,"1,7",밀,유제품,빵류,양식,Winter
835,백김치,Cloudy,0,채소,,채소류,한식,Spring
836,비빔냉면,Clear,7,밀,채소,면류,한식,Winter
837,김치볶음면,Snow,7,밀,채소,면류,한식,Spring
838,양꼬치,Cloudy,0,고기,,육류,중식,Spring
839,연어 샌드위치,Cloudy,7,생선,밀,빵류,양식,Summer
840,시래기국,Cloudy,0,채소,,국류,한식,Summer
841,마르게리타 피자,Cloudy,7,고기,밀,빵류,양식,Summer
842,미소 된장국,Clear,0,된장,채소,국류,한식,Spring
843,시저 샐러드,Clear,1,채소,유제품,채소류,양식,Fall
844,햄 치즈 파니니,Rain,"1,7",밀,유제품,빵류,퓨전,Summer
845,에비텐동,Snow,5,해산물,쌀,튀김류,일식,Fall
846,붕장어구이,Cloudy,5,해산물,,해산물류,한식,Fall
847,해물순두부찌개,Rain,"5,8",해산물,두부,국류,한식,Fall
848,투움바 파스타,Clear,"5,7",밀,채소,면류,양식,Winter
849,사과 소스 포크,Snow,0,고기,과일,육류,양식,Fall
850,순대,Clear,0,고기,채소,육류,한식,Winter
851,샐러드,Cloudy,0,채소,채소,채소류,양식,Fall
852,닭봉구이,Snow,0,고기,,육류,한식,Fall
853,숙성지 김치찌개,Clear,8,두부,채소,국류,한식,Fall
854,비프 타르타르,Clear,0,고기,,육류,양식,Summer
855,호박죽,Snow,0,호박,쌀,수프류,한식,Winter
856,가마솥밥,Clear,0,쌀,,밥류,한식,Summer
857,쭈꾸미볶음,Clear,5,해산물,채소,밥류,한식,Spring
858,해물찜,Snow,5,해산물,채소,해산물류,한식,Winter
859,쌀국수,Rain,0,쌀,채소,면류,중식,Fall
860,곱창전골,Rain,0,채소,고기,국류,한식,Fall
861,트러플 리소토,Rain,1,쌀,유제품,밥류,양식,Summer
862,칠리 치즈 감자튀김,Rain,1,감자,유제품,튀김류,양식,Fall
863,크림치즈 파스타,Cloudy,"1,7",밀,유제품,면류,양식,Spring
864,타마고야키,Clear,"1,2",달걀,유제품,수프류,일식,Winter
865,황태국,Clear,0,생선,채소,국류,한식,Spring
866,감자크림수프,Cloudy,1,감자,유제품,수프류,양식,Summer
867,홍합탕,Clear,5,해산물,채소,국류,한식,Summer
868,탄탄멘,Rain,7,밀,고기,면류,중식,Summer
869,물김치,Clear,0,채소,,채소류,한식,Fall
870,우동,Rain,7,밀,채소,면류,일식,Spring
871,짜장면,Snow,7,밀,고기,면류,중식,Winter
872,로코모코,Clear,0,쌀,고기,밥류,양식,Winter
873,연어구이,Clear,5,해산물,,해산물류,한식,Winter
874,오렌지 치킨,Rain,0,고기,과일,육류,중식,Summer
875,초벌 막창,Snow,0,고기,,육류,한식,Spring
876,까르보나라 불닭볶음면,Cloudy,7,밀,고기,면류,한식,Fall
877,전어구이,Snow,5,해산물,,해산물류,한식,Fall
878,조기구이,Cloudy,0,생선,,해산물류,한식,Summer
879,마파두부밥,Clear,8,쌀,두부,밥류,중식,Winter
880,회냉면,Cloudy,"5,7",밀,해산물,면류,한식,Summer
881,아스파라거스 수프,Cloudy,1,채소,유제품,수프류,양식,Fall
882,유린기,Snow,0,고기,채소,육류,중식,Fall
883,시금치나물,Clear,0,채소,,채소류,한식,Summer
884,잔치국수,Snow,7,밀,채소,면류,한식,Fall
885,불닭,Clear,0,고기,,육류,한식,Fall
886,감바스 알 아히요,Cloudy,5,해산물,채소,해산물류,양식,Summer
887,새우볶음밥,Snow,5,쌀,해산물,밥류,한식,Fall
888,치킨 팟파이,Rain,7,밀,고기,빵류,양식,Fall
889,백합탕,Rain,5,채소,해산물,해산물류,한식,Summer
890,야채튀김,Snow,7,채소,밀,튀김류,한식,Fall
891,백숙,Rain,0,고기,채소,육류,한식,Spring
892,프렌치 어니언 수프,Clear,1,채소,유제품,수프류,양식,Spring
893,매운돼지갈비,Rain,0,고기,채소,육류,한식,Summer
894,월남쌈,Clear,0,쌀,고기,밥류,중식,Spring
895,시래기국,Clear,0,채소,,국류,한식,Spring
896,두부전골,Rain,0,버섯,채소,국류,한식,Summer
897,백김치,Snow,0,채소,,채소류,한식,Spring
898,비트 수프,Clear,0,채소,,수프류,양식,Winter
899,카라이라멘,Snow,"2,7",밀,고기,면류,일식,Spring
900,훈툰,Snow,7,밀,고기,면류,중식,Winter
901,필라프,Snow,0,쌀,채소,밥류,양식,Fall
902,감바스 리조또,Clear,5,해산물,쌀,밥류,양식,Spring
903,까르보나라 파스타,Snow,"1,7",밀,유제품,면류,양식,Fall
904,라볶이,Clear,7,밀,고기,면류,한식,Winter
905,우나기,Clear,0,생선,,면류,일식,Spring
906,새우젓 무침,Cloudy,5,해산물,채소,채소류,한식,Fall
907,순두부국,Clear,8,두부,채소,국류,한식,Winter
908,배추겉절이,Cloudy,0,채소,,채소류,한식,Summer
909,바베큐 치킨 피자,Cloudy,7,밀,고기,빵류,양식,Winter
910,연어 김밥,Clear,5,쌀,해산물,밥류,퓨전,Winter
911,깻잎 김밥,Clear,0,쌀,채소,밥류,한식,Spring
912,전복죽,Cloudy,5,해산물,쌀,수프류,한식,Spring
913,튀김우동,Cloudy,7,밀,채소,튀김류,일식,Fall
914,치킨 필라프,Clear,0,쌀,고기,밥류,퓨전,Summer
915,황태해장국,Clear,0,생선,채소,국류,한식,Summer
916,블랙 올리브 파스타,Clear,7,밀,채소,면류,양식,Winter
917,삼선짬뽕밥,Snow,5,해산물,쌀,밥류,중식,Winter
918,연어 파스타,Snow,"5,7",해산물,밀,면류,양식,Spring
919,체다 감자 크림,Cloudy,1,감자,유제품,감자류,양식,Spring
920,할라피뇨 팝퍼,Snow,1,채소,유제품,튀김류,양식,Fall
921,애호박 라자냐,Rain,1,채소,유제품,빵류,퓨전,Fall
922,비트 샐러드,Clear,0,채소,,채소류,양식,Winter
923,두부전골,Clear,0,버섯,채소,국류,한식,Spring
924,돼지갈비,Snow,0,고기,채소,육류,한식,Spring
925,비프 타르타르,Rain,0,고기,,육류,양식,Summer
926,애호박전,Snow,7,밀,채소,전류,한식,Winter
927,훈툰,Clear,7,밀,고기,면류,중식,Spring
928,시금치 피자,Clear,7,밀,채소,빵류,양식,Fall
929,소바,Cloudy,"5,7",밀,해산물,면류,일식,Spring
930,감자찌개,Clear,0,고기,채소,국류,한식,Winter
931,바나나 브레드,Rain,"1,7",밀,유제품,빵류,양식,Spring
932,오삼불고기,Clear,5,해산물,고기,육류,한식,Summer
933,상하이볶음면,Cloudy,7,밀,채소,면류,중식,Summer
934,치즈카츠,Cloudy,0,채소,고기,육류,일식,Fall
935,크림 바질 피자,Rain,7,밀,채소,빵류,양식,Summer
936,닭가슴살 샐러드,Clear,0,고기,채소,육류,양식,Summer
937,채소전,Rain,7,밀,채소,전류,한식,Spring
938,갈치조림,Snow,0,생선,채소,해산물류,한식,Winter
939,튀김만두,Snow,7,밀,고기,튀김류,중식,Winter
940,바지락 칼국수,Snow,"5,7",밀,채소,면류,한식,Fall
941,파전,Clear,7,밀,채소,전류,한식,Summer
942,치즈 감자튀김,Rain,1,감자,유제품,튀김류,양식,Summer
943,라멘,Cloudy,7,밀,채소,면류,일식,Fall
944,육회,Cloudy,0,고기,,육류,한식,Summer
945,허니 버터 칩,Snow,1,감자,유제품,감자류,양식,Fall
946,갈치구이,Clear,5,해산물,,해산물류,한식,Spring
947,블랙 올리브 파스타,Cloudy,7,밀,채소,면류,양식,Summer
948,샤케동,Rain,0,생선,쌀,밥류,일식,Summer
949,버섯 볶음밥,Rain,0,쌀,채소,밥류,한식,Summer
950,떡만두국,Snow,7,쌀,밀,국류,한식,Winter
951,채소전,Clear,7,밀,채소,전류,한식,Summer
952,새우볶음밥,Snow,5,쌀,해산물,밥류,한식,Winter
953,레몬 치킨,Rain,0,고기,과일,육류,양식,Summer
954,사우전 아일랜드 샐러드,Clear,1,채소,유제품,채소류,양식,Summer
955,떡국,Snow,0,쌀,채소,국류,한식,Fall
956,시저 치킨랩,Snow,7,밀,고기,빵류,양식,Spring
957,로스카츠,Snow,0,채소,고기,육류,일식,Winter
958,전어구이,Cloudy,5,해산물,,해산물류,한식,Spring
959,샐러드 피자,Cloudy,1,채소,유제품,빵류,양식,Winter
960,야끼소바,Clear,"5,7",밀,채소,면류,일식,Spring
961,라임 치킨,Cloudy,0,고기,과일,육류,양식,Fall
962,고추참치 김밥,Clear,5,쌀,해산물,밥류,한식,Fall
963,그릴드 치즈 샌드위치,Cloudy,"1,7",밀,유제품,빵류,양식,Summer
964,코코아 머핀,Snow,"1,7",밀,유제품,빵류,양식,Fall
965,새우젓 무침,Snow,5,해산물,채소,채소류,한식,Fall
966,바질페스토 피자,Snow,7,밀,채소,빵류,양식,Fall
967,시금치 피자,Rain,7,밀,채소,빵류,양식,Summer
968,라볶이,Rain,7,밀,고기,면류,한식,Fall
969,크로와상 샌드위치,Snow,"1,7",밀,유제품,빵류,양식,Winter
970,어묵탕,Rain,0,생선,채소,국류,한식,Summer
971,참치 샌드위치,Cloudy,7,생선,밀,빵류,양식,Summer
972,떡국,Cloudy,0,쌀,채소,국류,한식,Fall
973,전주비빔밥,Cloudy,0,쌀,채소,밥류,한식,Spring
974,소고기덮밥,Snow,0,쌀,고기,밥류,한식,Fall
975,시저 치킨랩,Clear,7,밀,고기,빵류,양식,Fall
976,비지찌개,Rain,8,두부,채소,국류,한식,Summer
977,그릴드 치즈 샌드위치,Rain,"1,7",밀,유제품,빵류,양식,Fall
978,새우 카레라이스,Cloudy,5,해산물,쌀,밥류,양식,Winter
979,튀김우동,Cloudy,7,밀,채소,튀김류,일식,Fall
980,토마토 달걀 볶음,Rain,2,달걀,채소,채소류,중식,Summer
981,토마토 갈릭 파스타,Rain,7,밀,채소,면류,양식,Summer
982,마라탕,Cloudy,0,고기,채소,국류,중식,Summer
983,비프 타르타르,Snow,0,고기,,육류,양식,Winter
984,닭갈비 덮밥,Cloudy,0,쌀,고기,밥류,한식,Winter
985,까르보나라 파스타,Cloudy,"1,7",밀,유제품,면류,양식,Winter
986,장어구이,Rain,5,해산물,,해산물류,한식,Fall
987,부대찌개,Cloudy,7,고기,밀,국류,한식,Fall
988,탕수육,Cloudy,0,고기,,육류,중식,Summer
989,회덮밥,Rain,5,해산물,쌀,밥류,양식,Summer
990,유산슬,Rain,5,버섯,채소,해산물류,퓨전,Spring
991,물막국수,Clear,7,밀,채소,면류,한식,Spring
992,닭튀김,Snow,7,밀,고기,튀김류,한식,Winter
993,양갈비,Clear,0,고기,,육류,한식,Summer
994,햄 치즈 파니니,Cloudy,"1,7",밀,유제품,빵류,퓨전,Spring
995,에비텐동,Clear,5,해산물,쌀,튀김류,일식,Winter
996,멍게무침,Cloudy,5,해산물,채소,해산물류,한식,Fall
997,로코모코,Snow,0,쌀,고기,밥류,양식,Fall
998,황태찌개,Snow,5,해산물,채소,국류,한식,Winter
999,낙지볶음,Clear,5,해산물,채소,해산물류,한식,Winter
1000,치킨 카레,Cloudy,0,고기,채소,육류,퓨전,Winter
1001,굴밥,Cloudy,5,해산물,쌀,밥류,한식,Spring
1002,햄버거,Cloudy,7,밀,채소,빵류,양식,Spring
1003,짬뽕,Cloudy,"5,7",밀,해산물,면류,중식,Winter
1004,소고기덮밥,Rain,0,쌀,고기,밥류,한식,Summer
1005,양고기 찹스,Clear,0,고기,,육류,양식,Summer
1006,쫄면,Rain,7,밀,채소,면류,한식,Summer
1007,게장,Snow,5,해산물,간장,해산물류,한식,Winter
1008,굴전,Clear,5,해산물,채소,전류,한식,Summer
1009,감자 피자,Cloudy,7,감자,밀,빵류,양식,Spring
1010,북경오리,Cloudy,0,고기,채소,육류,중식,Fall
1011,삼계탕,Cloudy,0,닭고기,채소,국류,한식,Summer
1012,갈매기살,Rain,0,고기,,육류,한식,Fall
1013,스테이크 타르타르,Cloudy,0,고기,,육류,양식,Winter
1014,브런치 세트,Cloudy,"1,7",밀,유제품,빵류,양식,Spring
1015,초밥,Clear,5,쌀,해산물,밥류,일식,Winter
1016,허니 버터 칩,Clear,1,감자,유제품,감자류,양식,Spring
1017,철판 볶음밥,Snow,0,쌀,채소,밥류,한식,Winter
1018,야채 김밥,Clear,0,쌀,채소,밥류,한식,Fall
1019,회냉면,Clear,"5,7",밀,해산물,면류,한식,Fall
1020,피자 토스트,Cloudy,7,밀,치즈,빵류,양식,Summer
1021,파인애플 볶음밥,Rain,0,쌀,과일,밥류,퓨전,Fall
1022,로스카츠,Snow,0,채소,고기,육류,일식,Winter
1023,버팔로 치킨 샌드위치,Rain,7,밀,고기,빵류,양식,Spring
1024,오이무침,Cloudy,0,채소,,채소류,한식,Winter
1025,마라탕,Clear,0,고기,채소,국류,중식,Spring
1026,닭강정,Snow,7,고기,밀,육류,한식,Winter
1027,칠리 치즈 감자튀김,Clear,1,감자,유제품,튀김류,양식,Summer
1028,황태해장국,Rain,0,생선,채소,국류,한식,Fall
1029,된장찌개,Clear,0,쌀,채소,국류,한식,Winter
1030,토마토 달걀 볶음,Rain,2,달걀,채소,채소류,중식,Fall
1031,카레,Clear,0,쌀,고기,밥류,퓨전,Summer
1032,치즈계란말이,Snow,2,치즈,달걀,육류,한식,Winter
1033,황태해장국,Clear,0,생선,채소,국류,한식,Winter
1034,살몬 크림 파스타,Cloudy,"1,5",해산물,유제품,면류,양식,Fall
1035,베이컨 에그 베네딕트,Cloudy,2,고기,달걀,빵류,양식,Summer
1036,오징어채무침,Cloudy,5,해산물,채소,채소류,한식,Winter
1037,부추전,Snow,0,채소,,전류,한식,Winter
1038,상하이볶음면,Clear,7,밀,채소,면류,중식,Spring
1039,도토리묵무침,Rain,0,묵,채소,채소류,한식,Summer
1040,규카츠 덮밥,Snow,0,고기,쌀,밥류,일식,Fall
1041,미니 햄버거,Clear,7,밀,고기,빵류,양식,Spring
1042,코코넛 쉬림프,Cloudy,"5,7",해산물,밀,해산물류,양식,Summer
1043,백김치,Snow,0,채소,,채소류,한식,Winter
1044,갈릭 토스트,Cloudy,"1,7",밀,유제품,빵류,양식,Fall
1045,우거지국,Cloudy,0,채소,,국류,한식,Winter
1046,고구마튀김,Clear,0,고구마,,튀김류,한식,Summer
1047,비프 타르타르,Clear,0,고기,,육류,양식,Fall
1048,단호박튀김,Cloudy,7,밀,채소,튀김류,한식,Winter
1049,육개장,Cloudy,0,고기,채소,국류,한식,Summer
1050,미역국,Cloudy,0,해조류,채소,국류,한식,Winter
1051,시금치나물,Cloudy,0,채소,,채소류,한식,Fall
1052,시저 파스타 샐러드,Cloudy,7,밀,채소,면류,퓨전,Summer
1053,라따뚜이,Snow,0,채소,,채소류,양식,Fall
1054,토마토 치즈 타르트,Rain,"1,7",밀,유제품,빵류,양식,Summer
1055,날치알 주먹밥,Cloudy,5,쌀,해산물,밥류,한식,Summer
1056,닭가슴살 스테이크,Clear,0,고기,채소,육류,양식,Winter
1057,바질소바,Cloudy,7,밀,채소,면류,일식,Summer
1058,프렌치 어니언 수프,Clear,1,채소,유제품,수프류,양식,Spring
1059,굴전,Clear,5,해산물,채소,전류,한식,Fall
1060,파김치장어전골,Cloudy,5,채소,해산물,국류,한식,Fall
1061,비빔국수,Clear,7,밀,채소,면류,한식,Summer
1062,김치국,Rain,0,채소,,국류,한식,Spring
1063,회냉면,Cloudy,"5,7",밀,해산물,면류,한식,Summer
1064,마파면,Cloudy,7,밀,고기,면류,중식,Fall
1065,타코야키,Clear,"5,7",밀,해산물,튀김류,일식,Summer
1066,짜장밥,Snow,0,쌀,채소,밥류,중식,Winter
1067,베이컨 김밥,Cloudy,0,쌀,고기,밥류,퓨전,Fall
1068,토마호크 스테이크,Snow,0,고기,,육류,양식,Fall
1069,잡채밥,Clear,0,쌀,채소,밥류,한식,Fall
1070,매운돼지갈비,Cloudy,0,고기,채소,육류,한식,Winter
1071,버섯국,Clear,0,채소,버섯,국류,한식,Summer
1072,스테이크 타르타르,Cloudy,0,고기,,육류,양식,Summer
1073,카레,Snow,0,쌀,고기,밥류,퓨전,Winter
1074,포크 롤,Clear,7,고기,밀,빵류,양식,Summer
1075,우렁강된장,Rain,5,해산물,된장,국류,한식,Spring
1076,전어구이,Rain,5,해산물,,해산물류,한식,Summer
1077,투움바 파스타,Clear,"5,7",밀,채소,면류,양식,Fall
1078,애호박 라자냐,Snow,1,채소,유제품,빵류,퓨전,Winter
1079,배추국,Rain,0,채소,,국류,한식,Spring
1080,회냉면,Cloudy,"5,7",밀,해산물,면류,한식,Summer
1081,가라아게,Clear,7,밀,고기,육류,일식,Spring
1082,까르보나라 불닭볶음면,Cloudy,7,밀,고기,면류,한식,Fall
1083,아부라소바,Clear,"2,7",밀,고기,면류,일식,Winter
1084,호박 수프,Rain,1,채소,유제품,수프류,퓨전,Summer
1085,살사 치킨 타코,Cloudy,7,고기,밀,빵류,퓨전,Spring
1086,시금치나물,Cloudy,0,채소,,채소류,한식,Winter
1087,연어 타르타르,Snow,0,생선,채소,육류,일식,Fall
1088,시저 파스타 샐러드,Snow,7,밀,채소,면류,퓨전,Winter
1089,버팔로 치킨 샐러드,Clear,0,고기,채소,채소류,양식,Winter
1090,오리엔탈 드레싱 샐러드,Snow,0,채소,,채소류,양식,Winter
1091,전복죽,Rain,5,해산물,쌀,수프류,한식,Summer
1092,크로와상 샌드위치,Rain,"1,7",밀,유제품,빵류,양식,Spring
1093,체다 치즈 튀김,Snow,1,감자,유제품,감자류,양식,Winter
1094,훈제 연어 샐러드,Snow,5,해산물,채소,채소류,일식,Winter
1095,두부전골,Clear,0,버섯,채소,국류,한식,Winter
1096,감바스 알 아히요,Cloudy,5,해산물,채소,해산물류,양식,Fall
1097,낙지국,Cloudy,5,해산물,,국류,한식,Fall
1098,양송이 수프,Snow,1,버섯,유제품,수프류,양식,Spring
1099,닭다리 구이,Rain,0,고기,채소,육류,양식,Spring
1100,닭칼국수,Clear,7,밀,닭고기,면류,한식,Winter
1101,프레즐,Cloudy,7,밀,,빵류,양식,Fall
1102,생채,Clear,0,채소,,채소류,한식,Fall
1103,굴전,Clear,5,해산물,채소,전류,한식,Winter
1104,할라피뇨 팝퍼,Clear,1,채소,유제품,튀김류,양식,Winter
1105,동태찌개,Snow,0,생선,채소,국류,한식,Fall
1106,바질 페스토 샌드위치,Cloudy,7,밀,채소,빵류,양식,Spring
1107,양송이 크림파스타,Clear,7,버섯,밀,면류,양식,Winter
1108,치즈스틱,Cloudy,"1,7",밀,유제품,튀김류,양식,Spring
1109,참치 니스와 샐러드,Cloudy,0,생선,채소,채소류,양식,Summer
1110,갈릭 토스트,Clear,"1,7",밀,유제품,빵류,양식,Winter
1111,불닭,Snow,0,고기,,육류,한식,Winter
1112,전주비빔밥,Clear,0,쌀,채소,밥류,한식,Summer
1113,파전,Rain,7,밀,채소,전류,한식,Summer
1114,파인애플 볶음밥,Rain,0,쌀,과일,밥류,퓨전,Summer
1115,살몬 아보카도 샐러드,Clear,0,생선,채소,채소류,양식,Winter
1116,닭튀김,Snow,7,밀,고기,튀김류,한식,Winter
1117,버섯국,Cloudy,0,채소,버섯,국류,한식,Fall
1118,붕장어구이,Cloudy,5,해산물,,해산물류,한식,Winter
1119,대파무침,Snow,0,채소,,채소류,한식,Spring
1120,치킨 크림파스타,Rain,1,고기,유제품,면류,양식,Spring
1121,게장,Rain,5,해산물,간장,해산물류,한식,Summer
1122,미나리무침,Clear,0,채소,,채소류,한식,Fall
1123,고로케,Cloudy,7,밀,감자,튀김류,양식,Summer
1124,잡채밥,Clear,0,쌀,채소,밥류,한식,Winter
1125,생채,Clear,0,채소,,채소류,한식,Summer
1126,돈가스 김밥,Clear,0,쌀,고기,밥류,한식,Winter
1127,감바스 알 아히요,Rain,5,해산물,채소,해산물류,양식,Spring
1128,치킨 알프레도,Rain,1,고기,유제품,육류,양식,Summer
1129,새우젓 무침,Clear,5,해산물,채소,채소류,한식,Fall
1130,떡갈비,Cloudy,0,고기,쌀,육류,한식,Summer
1131,짬뽕,Cloudy,"5,7",밀,해산물,면류,중식,Fall
1132,깻잎 김밥,Clear,0,쌀,채소,밥류,한식,Summer
1133,타마고야키,Snow,"1,2",달걀,유제품,수프류,일식,Spring
1134,닭갈비,Clear,0,고기,채소,육류,한식,Summer
1135,크림치즈 파스타,Cloudy,"1,7",밀,유제품,면류,양식,Winter
1136,콩나물국,Clear,0,콩나물,채소,국류,한식,Fall
1137,새우가츠동,Rain,5,쌀,채소,밥류,일식,Summer
1138,김치볶음면,Clear,7,밀,채소,면류,한식,Spring
1139,체다 치즈 칩,Rain,1,유제품,,감자류,양식,Summer
1140,탄탄멘,Cloudy,7,밀,고기,면류,중식,Spring
1141,토마토 리소토,Clear,0,쌀,채소,밥류,양식,Fall
1142,깻잎 김밥,Cloudy,0,쌀,채소,밥류,한식,Winter
1143,호박전,Cloudy,7,밀,채소,전류,한식,Winter
1144,포테이토 샐러드,Rain,1,감자,유제품,채소류,양식,Summer
1145,고추장찌개,Snow,0,고기,채소,국류,한식,Winter
1146,히레카츠,Snow,0,채소,고기,육류,일식,Fall
1147,된장찌개,Clear,0,쌀,채소,국류,한식,Fall
1148,바질소바,Snow,7,밀,채소,면류,일식,Winter
1149,블랙빈 수프,Snow,0,콩,채소,수프류,양식,Winter
1150,버팔로 치킨 샐러드,Clear,0,고기,채소,채소류,양식,Fall
1151,토마토 치즈 타르트,Rain,"1,7",밀,유제품,빵류,양식,Fall
